Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Growth
408-26-9866,Giza,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.89,543.75,2019-03-02,4:42:00 PM,Ewallet,517.86,4.761904762,25.893,4.1,517.86
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,5:16:00 PM,Credit card,410.2,4.761904762,20.51,7.6,410.2
343-61-3544,Cairo,Mandalay,Member,Male,Sports and travel,26.67,10,13.34,280.04,2019-01-29,11:48:00 AM,Cash,266.7,4.761904762,13.335,8.6,266.70000000000005
355-34-6244,Cairo,Mandalay,Normal,Male,Food and beverages,72.39,2,7.24,152.02,2019-01-13,7:55:00 PM,Credit card,144.78,4.761904762,7.239,8.1,144.78
550-84-8664,Alex,Yangon,Normal,Male,Sports and travel,85.91,5,21.48,451.03,2019-03-22,2:33:00 PM,Credit card,429.55,4.761904762,21.4775,8.6,429.54999999999995
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.46,597.63,2019-03-01,7:49:00 PM,Ewallet,569.17,4.761904762,28.4585,6.3,569.17
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,6:43:00 PM,Cash,241.2,4.761904762,12.06,5.8,241.2
592-34-6155,Giza,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.35,133.43,2019-01-14,2:43:00 PM,Ewallet,127.08,4.761904762,6.354,6.2,127.08000000000001
797-88-0493,Alex,Yangon,Normal,Female,Health and beauty,64.27,4,12.85,269.93,2019-03-26,1:54:00 PM,Cash,257.08,4.761904762,12.854,7.7,257.08
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.95,145.97,2019-03-01,12:15:00 PM,Ewallet,139.02,4.761904762,6.951,8.1,139.02
443-82-0585,Alex,Yangon,Member,Female,Health and beauty,77.68,4,15.54,326.26,2019-02-01,7:54:00 PM,Cash,310.72,4.761904762,15.536,8.4,310.71999999999997
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.3,195.26,2019-02-13,3:06:00 PM,Credit card,185.96,4.761904762,9.298,8.0,185.95999999999998
375-72-3056,Cairo,Mandalay,Normal,Male,Sports and travel,63.06,3,9.46,198.64,2019-01-19,3:58:00 PM,Ewallet,189.18,4.761904762,9.459,7.0,189.17999999999998
127-47-6963,Alex,Yangon,Normal,Male,Health and beauty,51.71,4,10.34,217.18,2019-03-09,1:53:00 PM,Credit card,206.84,4.761904762,10.342,9.8,206.84
278-86-2735,Alex,Yangon,Normal,Female,Food and beverages,52.34,3,7.85,164.87,2019-03-27,2:03:00 PM,Cash,157.02,4.761904762,7.851,9.2,157.02
695-28-6250,Alex,Yangon,Normal,Female,Sports and travel,43.06,5,10.76,226.06,2019-02-04,4:38:00 PM,Ewallet,215.3,4.761904762,10.765,7.7,215.3
379-17-6588,Giza,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.8,625.9,2019-03-14,11:07:00 AM,Cash,596.1,4.761904762,29.805,5.3,596.1
302-15-2162,Giza,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.96,293.14,2019-03-03,10:54:00 AM,Credit card,279.18,4.761904762,13.959,4.3,279.18
788-07-8452,Giza,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.48,178.16,2019-01-27,5:38:00 PM,Ewallet,169.68,4.761904762,8.484,9.4,169.68
880-35-0356,Alex,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00 AM,Ewallet,225.6,4.761904762,11.28,4.8,225.6
585-11-6748,Cairo,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,1:05:00 PM,Cash,290.4,4.761904762,14.52,5.3,290.40000000000003
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,1:30:00 PM,Credit card,156.6,4.761904762,7.83,9.5,156.6
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,21.0,440.94,2019-02-17,7:11:00 PM,Ewallet,419.94,4.761904762,20.997,5.3,419.94
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.21,193.46,2019-01-26,6:53:00 PM,Cash,184.25,4.761904762,9.2125,9.2,184.25
334-64-2006,Alex,Yangon,Member,Female,Home and lifestyle,70.32,2,7.03,147.67,2019-03-24,2:22:00 PM,Ewallet,140.64,4.761904762,7.032,9.6,140.64
373-09-4567,Giza,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,8:35:00 PM,Ewallet,775.6,4.761904762,38.78,6.9,775.6
642-30-6693,Cairo,Mandalay,Normal,Female,Sports and travel,54.51,6,16.35,343.41,2019-03-17,1:54:00 PM,Ewallet,327.06,4.761904762,16.353,7.8,327.06
484-22-8230,Giza,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.16,381.39,2019-01-08,8:08:00 PM,Cash,363.23,4.761904762,18.1615,4.5,363.22999999999996
830-58-2383,Cairo,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,3:26:00 PM,Cash,127.0,4.761904762,6.35,8.6,127.0
559-98-9873,Alex,Yangon,Member,Female,Fashion accessories,53.65,7,18.78,394.33,2019-02-10,12:56:00 PM,Ewallet,375.55,4.761904762,18.7775,5.2,375.54999999999995
544-32-5024,Giza,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.96,209.12,2019-03-28,7:16:00 PM,Credit card,199.16,4.761904762,9.958,6.4,199.16
349-97-8902,Cairo,Mandalay,Member,Male,Food and beverages,57.89,2,5.79,121.57,2019-01-17,10:37:00 AM,Ewallet,115.78,4.761904762,5.789,8.9,115.77999999999999
277-35-5865,Giza,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.54,935.27,2019-03-09,11:23:00 AM,Cash,890.73,4.761904762,44.5365,6.7,890.73
789-23-8625,Cairo,Mandalay,Member,Male,Fashion accessories,93.22,3,13.98,293.64,2019-01-24,11:45:00 AM,Cash,279.66,4.761904762,13.983,7.2,279.65999999999997
443-59-0061,Alex,Yangon,Member,Male,Food and beverages,67.45,10,33.72,708.22,2019-02-03,11:25:00 AM,Ewallet,674.5,4.761904762,33.725,4.2,674.5
509-29-3912,Alex,Yangon,Member,Female,Sports and travel,38.72,9,17.42,365.9,2019-03-20,12:24:00 PM,Ewallet,348.48,4.761904762,17.424,4.2,348.47999999999996
327-40-9673,Cairo,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,7:51:00 PM,Cash,435.6,4.761904762,21.78,6.9,435.6
840-19-2096,Giza,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.98,461.53,2019-03-14,6:10:00 PM,Ewallet,439.55,4.761904762,21.9775,4.4,439.54999999999995
828-46-6863,Alex,Yangon,Member,Male,Food and beverages,98.53,6,29.56,620.74,2019-01-23,11:22:00 AM,Credit card,591.18,4.761904762,29.559,4.0,591.1800000000001
641-96-3695,Giza,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.04,273.8,2019-02-07,5:55:00 PM,Ewallet,260.76,4.761904762,13.038,8.5,260.76
420-97-3340,Alex,Yangon,Normal,Female,Food and beverages,71.68,3,10.75,225.79,2019-03-28,3:30:00 PM,Credit card,215.04,4.761904762,10.752,9.2,215.04
670-79-6321,Cairo,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.11,695.24,2019-01-17,3:27:00 PM,Credit card,662.13,4.761904762,33.1065,4.9,662.13
852-62-7105,Cairo,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.62,874.12,2019-01-12,11:25:00 AM,Credit card,832.5,4.761904762,41.625,4.4,832.5
135-13-8269,Cairo,Mandalay,Member,Female,Food and beverages,78.88,2,7.89,165.65,2019-01-26,4:04:00 PM,Cash,157.76,4.761904762,7.888,9.1,157.76000000000002
816-57-2053,Alex,Yangon,Normal,Male,Sports and travel,60.87,2,6.09,127.83,2019-03-09,12:37:00 PM,Ewallet,121.74,4.761904762,6.087,8.7,121.74
628-90-8624,Cairo,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,2:41:00 PM,Cash,825.8,4.761904762,41.29,5.0,825.8000000000001
856-66-2701,Alex,Yangon,Member,Male,Home and lifestyle,53.3,3,8.0,167.9,2019-01-25,2:19:00 PM,Ewallet,159.9,4.761904762,7.995,7.5,159.9
149-61-1929,Alex,Yangon,Normal,Male,Sports and travel,64.19,10,32.1,674.0,2019-01-19,2:08:00 PM,Credit card,641.9,4.761904762,32.095,6.7,641.9
655-07-2265,Alex,Yangon,Normal,Male,Electronic accessories,78.31,3,11.75,246.68,2019-03-05,4:38:00 PM,Ewallet,234.93,4.761904762,11.7465,5.4,234.93
589-02-8023,Alex,Yangon,Member,Male,Food and beverages,83.77,2,8.38,175.92,2019-01-15,10:54:00 AM,Credit card,167.54,4.761904762,8.377,7.0,167.54
420-04-7590,Cairo,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.96,314.06,2019-03-18,11:29:00 AM,Ewallet,299.1,4.761904762,14.955,4.7,299.1
182-88-2763,Cairo,Mandalay,Member,Male,Food and beverages,79.91,3,11.99,251.72,2019-03-20,7:28:00 PM,Credit card,239.73,4.761904762,11.9865,5.0,239.73
188-55-0967,Cairo,Mandalay,Member,Male,Health and beauty,66.47,10,33.24,697.94,2019-01-15,3:01:00 PM,Credit card,664.7,4.761904762,33.235,5.0,664.7
610-46-4100,Alex,Yangon,Normal,Male,Health and beauty,28.95,7,10.13,212.78,2019-03-03,8:31:00 PM,Credit card,202.65,4.761904762,10.1325,6.0,202.65
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.86,165.12,2019-02-27,5:36:00 PM,Ewallet,157.26,4.761904762,7.863,7.5,157.26
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.82,311.19,2019-02-23,8:00:00 PM,Ewallet,296.37,4.761904762,14.8185,6.4,296.37
155-45-3814,Giza,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,3:29:00 PM,Ewallet,708.4,4.761904762,35.42,4.7,708.4000000000001
794-32-2436,Cairo,Mandalay,Member,Male,Electronic accessories,55.67,2,5.57,116.91,2019-03-27,3:08:00 PM,Ewallet,111.34,4.761904762,5.567,6.0,111.34
131-15-8856,Giza,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.01,609.17,2019-03-30,7:26:00 PM,Credit card,580.16,4.761904762,29.008,4.0,580.16
706-36-6154,Alex,Yangon,Member,Male,Home and lifestyle,19.36,9,8.71,182.95,2019-01-18,6:43:00 PM,Ewallet,174.24,4.761904762,8.712,8.7,174.23999999999998
778-89-7974,Giza,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.06,442.32,2019-03-30,2:58:00 PM,Cash,421.26,4.761904762,21.063,7.4,421.26
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,4:44:00 PM,Cash,247.4,4.761904762,12.37,7.1,247.39999999999998
369-82-2676,Cairo,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.92,397.22,2019-01-15,6:22:00 PM,Ewallet,378.3,4.761904762,18.915,7.8,378.3
563-47-4072,Cairo,Mandalay,Normal,Female,Health and beauty,55.81,6,16.74,351.6,2019-01-22,11:52:00 AM,Cash,334.86,4.761904762,16.743,9.9,334.86
742-04-5161,Alex,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,5:24:00 PM,Cash,727.8,4.761904762,36.39,7.3,727.8000000000001
149-15-7606,Cairo,Mandalay,Member,Male,Sports and travel,37.32,9,16.79,352.67,2019-03-06,3:31:00 PM,Ewallet,335.88,4.761904762,16.794,5.1,335.88
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.04,252.76,2019-02-16,6:04:00 PM,Credit card,240.72,4.761904762,12.036,9.4,240.72
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.98,104.67,2019-02-27,10:23:00 AM,Credit card,99.69,4.761904762,4.9845,8.0,99.69
562-12-5430,Alex,Yangon,Member,Female,Fashion accessories,88.15,3,13.22,277.67,2019-01-18,10:11:00 AM,Ewallet,264.45,4.761904762,13.2225,7.9,264.45
816-72-8853,Alex,Yangon,Member,Female,Sports and travel,27.93,5,6.98,146.63,2019-01-29,3:48:00 PM,Cash,139.65,4.761904762,6.9825,5.9,139.65
322-02-2271,Cairo,Mandalay,Normal,Female,Sports and travel,42.97,3,6.45,135.36,2019-02-03,11:46:00 AM,Cash,128.91,4.761904762,6.4455,9.3,128.91000000000003
842-29-4695,Giza,Naypyitaw,Member,Male,Sports and travel,17.14,7,6.0,125.98,2019-01-16,12:07:00 PM,Credit card,119.98,4.761904762,5.999,7.9,119.98
725-67-2480,Cairo,Mandalay,Member,Female,Fashion accessories,58.75,6,17.62,370.12,2019-03-24,6:14:00 PM,Credit card,352.5,4.761904762,17.625,5.9,352.5
641-51-2661,Giza,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,2:45:00 PM,Credit card,871.0,4.761904762,43.55,9.9,871.0
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00 AM,Cash,197.6,4.761904762,9.88,7.7,197.6
518-17-2983,Alex,Yangon,Normal,Female,Fashion accessories,48.63,4,9.73,204.25,2019-02-04,3:44:00 PM,Ewallet,194.52,4.761904762,9.726,7.6,194.52
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.66,181.88,2019-02-20,1:06:00 PM,Ewallet,173.22,4.761904762,8.661,7.7,173.22
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.31,300.57,2019-02-16,2:19:00 PM,Ewallet,286.26,4.761904762,14.313,4.4,286.26
588-47-8641,Alex,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,7:30:00 PM,Ewallet,560.4,4.761904762,28.02,4.4,560.4
642-61-4706,Cairo,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,4:34:00 PM,Cash,186.8,4.761904762,9.34,5.5,186.79999999999998
576-31-4774,Cairo,Mandalay,Normal,Female,Health and beauty,73.41,3,11.01,231.24,2019-03-02,1:10:00 PM,Ewallet,220.23,4.761904762,11.0115,4.0,220.23000000000002
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.46,282.58,2019-02-15,5:10:00 PM,Credit card,269.12,4.761904762,13.456,9.3,269.12
811-03-8790,Alex,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22:00 AM,Credit card,454.8,4.761904762,22.74,4.8,454.8
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,2,8.38,175.92,2019-02-24,7:57:00 PM,Cash,167.54,4.761904762,8.377,4.6,167.54
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,7,22.43,470.99,2019-02-19,7:29:00 PM,Credit card,448.56,4.761904762,22.428,7.3,448.56
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.69,308.57,2019-02-23,6:30:00 PM,Cash,293.88,4.761904762,14.694,6.0,293.88
648-94-3045,Giza,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.48,618.98,2019-02-07,2:27:00 PM,Ewallet,589.5,4.761904762,29.475,8.1,589.5
130-67-4723,Alex,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,1:57:00 PM,Ewallet,291.0,4.761904762,14.55,9.4,291.0
370-96-0655,Giza,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.8,310.72,2019-01-09,1:46:00 PM,Ewallet,295.92,4.761904762,14.796,7.1,295.92
510-79-0415,Cairo,Mandalay,Member,Female,Sports and travel,23.08,6,6.92,145.4,2019-01-24,7:20:00 PM,Ewallet,138.48,4.761904762,6.924,4.9,138.48000000000002
241-96-5076,Cairo,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58:00 PM,Credit card,98.2,4.761904762,4.91,6.4,98.2
767-97-4650,Cairo,Mandalay,Member,Female,Sports and travel,64.83,2,6.48,136.14,2019-01-08,11:59:00 AM,Credit card,129.66,4.761904762,6.483,8.0,129.66
648-83-1321,Alex,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,5:59:00 PM,Cash,635.6,4.761904762,31.78,4.3,635.6
173-57-2300,Giza,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.29,153.05,2019-03-13,12:51:00 PM,Cash,145.76,4.761904762,7.288,6.1,145.76000000000002
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,3,10.06,211.36,2019-02-15,10:36:00 AM,Cash,201.3,4.761904762,10.065,7.5,201.3
394-55-6384,Giza,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.59,663.3,2019-01-25,1:38:00 PM,Cash,631.71,4.761904762,31.5855,6.7,631.7099999999999
266-20-6657,Giza,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.26,404.54,2019-03-12,7:39:00 PM,Ewallet,385.28,4.761904762,19.264,5.2,385.28000000000003
689-05-1884,Alex,Yangon,Member,Male,Health and beauty,48.63,10,24.32,510.62,2019-03-04,12:44:00 PM,Cash,486.3,4.761904762,24.315,8.8,486.3
196-01-2849,Giza,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.68,539.34,2019-02-10,1:56:00 PM,Cash,513.66,4.761904762,25.683,9.5,513.6600000000001
372-62-5264,Giza,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,2:42:00 PM,Cash,473.4,4.761904762,23.67,7.6,473.4
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,5,21.84,458.69,2019-01-29,7:45:00 PM,Cash,436.85,4.761904762,21.8425,6.6,436.85
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,4,5.41,113.57,2019-01-01,8:26:00 PM,Ewallet,108.16,4.761904762,5.408,6.9,108.16
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.44,261.2,2019-01-06,7:46:00 PM,Ewallet,248.76,4.761904762,12.438,4.3,248.76
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.31,657.53,2019-02-19,7:38:00 PM,Credit card,626.22,4.761904762,31.311,7.8,626.22
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,4:18:00 PM,Ewallet,975.0,4.761904762,48.75,8.0,975.0
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.16,507.44,2019-02-07,12:23:00 PM,Ewallet,483.28,4.761904762,24.164,9.6,483.28
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,3,4.85,101.81,2019-03-27,7:11:00 PM,Credit card,96.96,4.761904762,4.848,4.3,96.96000000000001
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,10,9.88,207.58,2019-02-27,6:57:00 PM,Credit card,197.7,4.761904762,9.885,5.0,197.70000000000002
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,80.47,9,36.21,760.44,2019-01-06,11:18:00 AM,Cash,724.23,4.761904762,36.2115,9.2,724.23
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.78,835.29,2019-03-02,12:40:00 PM,Cash,795.51,4.761904762,39.7755,6.3,795.51
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,7,25.12,527.51,2019-03-29,2:06:00 PM,Cash,502.39,4.761904762,25.1195,8.9,502.39
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,8:48:00 PM,Ewallet,172.0,4.761904762,8.6,7.6,172.0
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.25,131.21,2019-01-20,8:37:00 PM,Ewallet,124.96,4.761904762,6.248,9.1,124.96000000000001
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.19,507.91,2019-02-28,8:18:00 PM,Cash,483.72,4.761904762,24.186,9.1,483.72
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.11,317.23,2019-03-19,3:52:00 PM,Ewallet,302.12,4.761904762,15.106,8.3,302.12
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.93,733.6,2019-02-19,3:14:00 PM,Ewallet,698.67,4.761904762,34.9335,7.2,698.6700000000001
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.23,130.88,2019-02-04,12:50:00 PM,Ewallet,124.65,4.761904762,6.2325,6.0,124.64999999999999
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36:00 AM,Ewallet,789.6,4.761904762,39.48,8.5,789.6
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,6:33:00 PM,Credit card,178.4,4.761904762,8.92,6.6,178.4
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.01,525.23,2019-03-28,4:06:00 PM,Ewallet,500.22,4.761904762,25.011,4.5,500.22
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.81,142.95,2019-02-17,1:34:00 PM,Credit card,136.14,4.761904762,6.807,7.2,136.14
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.48,6,5.24,110.12,2019-01-18,3:04:00 PM,Credit card,104.88,4.761904762,5.244,6.1,104.88000000000001
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.95,187.87,2019-02-02,8:42:00 PM,Cash,178.92,4.761904762,8.946,7.1,178.92000000000002
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.78,856.45,2019-01-18,3:28:00 PM,Cash,815.67,4.761904762,40.7835,5.1,815.6700000000001
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.62,138.98,2019-03-18,1:45:00 PM,Credit card,132.36,4.761904762,6.618,7.9,132.35999999999999
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.87,270.26,2019-01-11,8:10:00 PM,Cash,257.39,4.761904762,12.8695,7.4,257.39
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,2:24:00 PM,Cash,228.0,4.761904762,11.4,6.6,228.0
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.34,175.05,2019-01-08,11:42:00 AM,Credit card,166.71,4.761904762,8.3355,5.9,166.71
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,5:49:00 PM,Credit card,697.4,4.761904762,34.87,8.9,697.4
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.45,408.49,2019-03-16,3:33:00 PM,Ewallet,389.04,4.761904762,19.452,6.8,389.04
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.26,383.52,2019-03-09,10:54:00 AM,Cash,365.26,4.761904762,18.263,9.3,365.26
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,7:33:00 PM,Ewallet,168.0,4.761904762,8.4,4.8,168.0
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.56,557.72,2019-01-24,10:38:00 AM,Ewallet,531.16,4.761904762,26.558,8.9,531.1600000000001
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.98,860.48,2019-03-10,12:39:00 PM,Credit card,819.5,4.761904762,40.975,6.0,819.5
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,3:59:00 PM,Credit card,568.4,4.761904762,28.42,8.1,568.4000000000001
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,2:26:00 PM,Ewallet,587.6,4.761904762,29.38,9.0,587.6
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,91.56,8,36.62,769.1,2019-01-12,6:22:00 PM,Ewallet,732.48,4.761904762,36.624,6.0,732.48
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.28,887.92,2019-03-20,11:32:00 AM,Cash,845.64,4.761904762,42.282,9.8,845.64
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.46,408.73,2019-03-23,12:41:00 PM,Cash,389.27,4.761904762,19.4635,8.5,389.27000000000004
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,2,7.16,150.42,2019-02-12,2:33:00 PM,Ewallet,143.26,4.761904762,7.163,8.8,143.26
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.67,266.03,2019-01-02,4:19:00 PM,Credit card,253.36,4.761904762,12.668,5.6,253.35999999999999
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,65.23,10,32.62,684.92,2019-01-08,7:07:00 PM,Credit card,652.3,4.761904762,32.615,5.2,652.3
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.53,116.14,2019-03-26,7:28:00 PM,Credit card,110.61,4.761904762,5.5305,8.0,110.61
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.43,597.04,2019-01-15,8:44:00 PM,Cash,568.61,4.761904762,28.4305,9.0,568.61
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00 AM,Credit card,136.4,4.761904762,6.82,8.6,136.4
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30:00 PM,Ewallet,174.2,4.761904762,8.71,7.0,174.2
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,3:05:00 PM,Ewallet,366.4,4.761904762,18.32,8.4,366.40000000000003
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.73,267.34,2019-01-25,6:30:00 PM,Ewallet,254.61,4.761904762,12.7305,7.4,254.60999999999999
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,8,38.92,817.24,2019-03-09,1:18:00 PM,Credit card,778.32,4.761904762,38.916,6.2,778.32
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,35.74,8,14.3,300.22,2019-02-17,3:28:00 PM,Ewallet,285.92,4.761904762,14.296,4.9,285.92
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.96,608.08,2019-01-11,11:52:00 AM,Cash,579.12,4.761904762,28.956,4.5,579.12
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,10,9.43,197.92,2019-02-27,6:24:00 PM,Ewallet,188.5,4.761904762,9.425,5.6,188.48999999999998
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,4,11.08,232.64,2019-03-25,3:19:00 PM,Ewallet,221.56,4.761904762,11.078,8.0,221.55999999999997
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38:00 AM,Credit card,772.0,4.761904762,38.6,5.6,772.0
